player_id,player_name,game_id,season,week,team,opponent,receiving_yards,receptions,rec_tds,targets,target_share,game_date,ypr,catch_rate,receiving_yards_L3,receiving_yards_L5,receiving_yards_L10,receiving_yards_std_L5,rec_tds_L3,rec_tds_L5,rec_tds_L10,rec_tds_std_L5,receptions_L3,receptions_L5,receptions_L10,receptions_std_L5,targets_L3,targets_L5,targets_L10,targets_std_L5,target_share_L3,target_share_L5,target_share_L10,target_share_std_L5
00-0029892,K.Juszczyk,2023_16_BAL_SF,2023,16,SF,BAL,5.0,1.0,0.0,2.0,0.022727272727272728,2023-12-25,5.0,50.0,17.87777938101246,16.51641330818915,15.98384380660804,12.87981304789804,0.15722656276739144,0.22266432082698273,0.23394617692149441,0.46514161673977494,1.4740525264247584,1.5098467504868784,1.6327135904258006,1.1894260882928889,1.8493149835423814,1.8857765723719249,1.9615068686347308,1.0308742468519656,0.037405345842213084,0.03787435265503394,0.037854947960603395,0.004757982917240256
00-0029892,K.Juszczyk,2023_17_SF_WAS,2023,17,SF,WAS,23.0,3.0,0.0,3.0,0.037037037037037035,2023-12-31,7.7,100.0,11.43888969050623,12.6776088721261,13.986781296315666,12.142244637835562,0.07861328138369572,0.14844288055132185,0.1914105083903136,0.3975045549932037,1.2370262632123792,1.339897833657919,1.5176747558029278,1.0076521550132385,1.9246574917711907,1.92385104824795,1.9685056197920523,0.8438554217586625,0.030066309284742906,0.032825326012446865,0.035104461554543276,0.008878284897492978
00-0029892,K.Juszczyk,2023_21_DET_SF,2023,21,SF,DET,33.0,2.0,0.0,3.0,0.03333333333333333,2024-01-28,16.5,66.7,17.219444845253115,16.118405914750735,15.62554833334918,11.308718492887117,0.03930664069184786,0.0989619203675479,0.15660859777389294,0.3338574961147353,2.1185131316061896,1.8932652224386128,1.7871884365660318,1.2010192523089673,2.4623287458855954,2.2825673654986334,2.1560500525571333,0.8924244912273488,0.03355167316088997,0.03422922968731026,0.035455838914996686,0.007581336225765564
00-0029892,K.Juszczyk,2023_22_SF_KC,2023,22,SF,KC,31.0,2.0,0.0,2.0,0.02702702702702703,2024-02-11,15.5,100.0,25.109722422626557,21.745603943167158,18.78453954546751,12.82269355849668,0.01965332034592393,0.06597461357836527,0.12813430726954875,0.27753850993632606,2.0592565658030946,1.928843481625742,1.8258814480994805,0.9822403105120596,2.7311643729427977,2.521711576999089,2.309495497546745,0.820927848898447,0.03344250324711165,0.03393059756931795,0.03506992880923971,0.006208117709913765
00-0029892,K.Juszczyk,2024_01_NYJ_SF,2024,1,SF,NYJ,40.0,2.0,0.0,3.0,0.034482758620689655,2024-09-09,20.0,66.7,28.05486121131328,24.830402628778106,21.005532355382506,11.550076654447324,0.009826660172961965,0.043983075718910185,0.10483716049326715,0.22926146429061528,2.0296282829015473,1.9525623210838283,1.8575393666268476,0.8028722252594003,2.365582186471399,2.347807717999393,2.253223588901882,0.7244915935805053,0.03023476513706934,0.03162940738855431,0.033607583030655586,0.006239591943404961
00-0029892,K.Juszczyk,2024_02_SF_MIN,2024,2,SF,MIN,19.0,3.0,0.0,5.0,0.02777777777777778,2024-09-15,6.3,60.0,34.02743060565664,29.886935085852073,24.45907192713114,12.363554574070204,0.004913330086480983,0.02932205047927346,0.08577585858540039,0.18862107559463728,2.0148141414507736,1.9683748807225525,1.8834412999674206,0.6560190286883005,2.6827910932356995,2.5652051453329285,2.389001118192449,0.6841633452429178,0.0323587618788795,0.032580524465932764,0.03376670586520723,0.005311926610688289
00-0029892,K.Juszczyk,2024_03_SF_LA,2024,3,SF,LA,6.0,1.0,0.0,1.0,0.03333333333333333,2024-09-22,6.0,100.0,26.51371530282832,26.257956723901383,23.466513394925478,11.611576020625883,0.0024566650432404913,0.019548033652848976,0.07018024793350941,0.15478189585551233,2.507407070725387,2.312249920481702,2.0864519727006168,0.7632381136256357,3.84139554661785,3.3768034302219525,2.8637281876120038,1.3995650855663457,0.030068269828328636,0.030979608903214436,0.032677809849310964,0.005021789469463046
00-0029892,K.Juszczyk,2024_04_NE_SF,2024,4,SF,NE,12.0,1.0,0.0,1.0,0.038461538461538464,2024-09-29,12.0,100.0,16.25685765141416,19.505304482600923,20.29078368675721,14.27871069757466,0.0012283325216202456,0.013032022435232653,0.05742020285468951,0.12679814481511428,1.7537035353626935,1.8748332803211347,1.8889152503914137,0.9309609219066486,2.420697773308925,2.584535620147969,2.5248685171370937,1.6956048064597646,0.03170080158083098,0.03176418371325407,0.03279699593731503,0.004283823105410063
00-0029892,K.Juszczyk,2024_06_SF_SEA,2024,6,SF,SEA,10.0,3.0,0.0,4.0,0.037037037037037035,2024-10-10,3.3,75.0,14.12842882570708,17.00353632173395,18.78336847098317,12.311302230748838,0.0006141662608101228,0.00868801495682177,0.046980165972018685,0.10375783836157965,1.3768517676813468,1.5832221868807566,1.727294295774793,0.8890358447715053,1.7103488866544625,2.056357080098646,2.24761969583944,1.6168328707325388,0.03508117002118472,0.033996635296015536,0.03382691275990111,0.004969274974520814
00-0029892,K.Juszczyk,2024_07_KC_SF,2024,7,SF,KC,0.0,0.0,0.0,3.0,0.03125,2024-10-20,,0.0,12.06421441285354,14.669024214489301,17.186392385349865,10.708422325055198,0.0003070831304050614,0.005792009971214514,0.03843831761346983,0.0848415766384822,2.188425883840673,2.0554814579205045,1.9586953329066488,1.0413909944075797,2.8551744433272312,2.7042380533990977,2.5662342965959057,1.6709698012928496,0.036059103529110875,0.035010102543022704,0.03441057171938036,0.004362367724851181
00-0029892,K.Juszczyk,2024_08_DAL_SF,2024,8,SF,DAL,6.0,1.0,0.0,1.0,0.04,2024-10-27,6.0,100.0,6.03210720642677,9.779349476326201,14.061593769831708,11.671296846269327,0.0001535415652025307,0.0038613399808096766,0.03144953259283895,0.06934008557488175,1.0942129419203366,1.370320971947003,1.6025689087418034,1.3771742921664214,2.9275872216636154,2.802825368932732,2.645100788123923,1.3732171586638309,0.03365455176455544,0.0337567350286818,0.03383592231585666,0.004076047116127942
00-0029892,K.Juszczyk,2024_11_SEA_SF,2024,11,SF,SEA,12.0,2.0,0.0,2.0,0.03571428571428571,2024-11-17,6.0,100.0,6.0160536032133844,8.519566317550801,12.595849448044124,9.735523307300584,7.677078260126535e-05,0.002574226653873118,0.025731435757777317,0.056652507712770854,1.0471064709601683,1.2468806479646688,1.4930109253342028,1.141271135458857,1.9637936108318077,2.2018835792884883,2.345991553919573,1.4696863031220562,0.036827275882277716,0.035837823352454536,0.03495666371297363,0.00468010985522291
00-0029892,K.Juszczyk,2024_12_SF_GB,2024,12,SF,GB,14.0,1.0,0.0,1.0,0.038461538461538464,2024-11-24,14.0,100.0,9.008026801606693,9.679710878367201,12.487513184763372,8.157927507419288,3.8385391300632676e-05,0.001716151102582079,0.021052992892726895,0.04627647156917882,1.523553235480084,1.4979204319764459,1.5851907570916204,1.0128601265621027,1.9818968054159039,2.1345890528589924,2.2830839986614686,1.2047018730546892,0.036270780798281714,0.0357966441397316,0.035094413167757646,0.003821848351719049
00-0029892,K.Juszczyk,2024_14_CHI_SF,2024,14,SF,CHI,3.0,1.0,0.0,2.0,0.038461538461538464,2024-12-08,3.0,50.0,11.504013400803347,11.1198072522448,12.762510787533667,7.039357077130273,1.9192695650316338e-05,0.0011441007350547195,0.017225176003140184,0.03779540516146746,1.261776617740042,1.331946954650964,1.4787924376204167,0.8676357215204892,1.4909484027079518,1.756392701905995,2.0497959989048375,1.1511381042167463,0.03736615962991009,0.03668494224700056,0.03570661776662688,0.003422041354825474
00-0029892,K.Juszczyk,2024_16_SF_MIA,2024,16,SF,MIA,20.0,1.0,0.0,3.0,0.02702702702702703,2024-12-22,20.0,33.3,7.252006700401673,8.413204834829868,10.987508826163909,7.165840750006492,9.596347825158169e-06,0.000762733823369813,0.01409332582075106,0.030865709711851888,1.130888308870021,1.2212979697673094,1.3917392671439772,0.7297048431695137,1.745474201353976,1.8375951346039967,2.0407421809221398,0.9486291219491421,0.03791384904572428,0.03727714098517986,0.036207512438428985,0.002946805002005291
00-0029892,K.Juszczyk,2024_17_DET_SF,2024,17,SF,DET,9.0,1.0,1.0,2.0,0.027777777777777776,2024-12-30,9.0,50.0,13.626003350200836,12.27546988988658,12.626143585043199,8.457279556201842,4.7981739125790845e-06,0.0005084892155798754,0.011530902944250866,0.025204952386631237,1.0654441544350104,1.147531979844873,1.3205139458450723,0.6071103622377529,2.372737100676988,2.225063423069331,2.2151526934817505,0.9875528646215888,0.03247043803637566,0.03386043633246225,0.03453833327271954,0.005913863643139824
00-0029892,K.Juszczyk,2024_18_SF_ARI,2024,18,SF,ARI,49.0,2.0,1.0,3.0,0.023809523809523808,2025-01-05,24.5,66.7,11.313001675100418,11.183646593257722,11.96684475139898,7.117858779540858,0.5000023990869563,0.3336723261437199,0.1912525569543871,0.5271801229259714,1.0327220772175052,1.0983546532299155,1.26223868296415,0.5017649033728737,2.1863685503384938,2.150042282046221,2.1760340219396137,0.8150117806608039,0.030124107907076716,0.03183288348090076,0.03330914136454831,0.005795971176123567
00-0029892,K.Juszczyk,2025_01_SF_SEA,2025,1,SF,SEA,32.0,2.0,0.0,2.0,0.029411764705882353,2025-09-07,16.0,100.0,30.156500837550208,23.78909772883848,18.700145705690076,20.761007640103685,0.7500011995434781,0.5557815507624799,0.338297546599044,0.5555272484982429,1.5163610386087525,1.3989031021532772,1.3963771042433955,0.6274302916500942,2.593184275169247,2.4333615213641475,2.325846017950593,0.8021869774745893,0.026966815858300262,0.029158430257108448,0.03158193817272567,0.0063464376909625145
00-0029892,K.Juszczyk,2025_02_SF_NO,2025,2,SF,NO,5.0,1.0,0.0,1.0,0.02631578947368421,2025-09-14,5.0,100.0,31.078250418775106,26.52606515255899,21.118301031928244,17.494964099741118,0.37500059977173905,0.3705210338416533,0.27678890176285414,0.5399481429178628,1.7581805193043762,1.5992687347688515,1.506126721653687,0.6023386207832045,2.296592137584623,2.288907680909432,2.2666012874141215,0.6936641199277713,0.028189290282091307,0.02924287507336642,0.031187361178754158,0.005183564561283595
00-0029892,K.Juszczyk,2025_03_ARI_SF,2025,3,SF,ARI,1.0,1.0,1.0,1.0,0.02631578947368421,2025-09-21,1.0,100.0,18.039125209387553,19.350710101705996,18.187700844304928,18.24180581791884,0.18750029988586953,0.24701402256110222,0.22646364689688064,0.4821800693540412,1.3790902596521881,1.399512489845901,1.4141036813530168,0.5844920326137645,1.6482960687923116,1.8592717872729547,2.0363101442479175,0.8844475358109996,0.027252539877887758,0.02826717987347235,0.030301620868741438,0.004504758282276377
00-0029892,K.Juszczyk,2025_04_JAX_SF,2025,4,SF,JAX,32.0,3.0,0.0,3.0,0.02631578947368421,2025-09-28,10.7,100.0,9.519562604693776,13.233806734470665,15.062664327158576,17.759042391863623,0.5937501499429347,0.4980093483740682,0.3671066201883569,0.5590125640848671,1.1895451298260942,1.2663416598972674,1.3388121029251956,0.5216225956880444,1.3241480343961558,1.5728478581819698,1.8478901180210232,0.852405398636447,0.026784164675785982,0.027616716406876306,0.029576924251458303,0.0038192043138938567
00-0029892,K.Juszczyk,2025_05_SF_LA,2025,5,SF,LA,21.0,3.0,0.0,4.0,0.020833333333333332,2025-10-02,7.0,75.0,20.759781302346887,19.48920448964711,18.142179904038834,17.55222855193434,0.29687507497146737,0.3320062322493788,0.300359961972292,0.5265193421052319,2.094772564913047,1.844227773264845,1.6408462660297054,1.0081043207984977,2.162074017198078,2.04856523878798,2.057364642017201,1.0247751987353042,0.026549977074735095,0.027183074095812276,0.028983990655499375,0.003192855857855057
00-0029892,K.Juszczyk,2025_06_SF_TB,2025,6,SF,TB,9.0,1.0,0.0,1.0,0.02702702702702703,2025-10-12,9.0,100.0,20.879890651173444,19.992802993098074,18.661783557849954,14.353437917722752,0.14843753748573368,0.22133748816625257,0.2457490597955116,0.4641486892145936,2.5473862824565234,2.2294851821765636,1.887965126751577,1.0239992149468804,3.081037008599039,2.69904349252532,2.410571070741346,1.325863631157042,0.023691655204034212,0.02506649384165263,0.027502052960560092,0.004242169132661482
00-0029892,K.Juszczyk,2025_07_ATL_SF,2025,7,SF,ATL,10.0,1.0,0.0,1.0,0.041666666666666664,2025-10-19,10.0,100.0,14.939945325586722,16.328535328732052,16.90509563824087,13.073430963685226,0.07421876874286684,0.1475583254441684,0.20106741255996402,0.3965237478340312,1.7736931412282617,1.819656788117709,1.7265169218876537,1.0578033258834245,2.0405185042995195,2.132695661683547,2.1541036033338283,1.4049261817018166,0.02535934111553062,0.025720004903444102,0.027415684609008624,0.003614557290058277
00-0029892,K.Juszczyk,2025_08_SF_HOU,2025,8,SF,HOU,4.0,1.0,0.0,2.0,0.03125,2025-10-26,4.0,50.0,12.46997266279336,14.219023552488036,15.649623704015255,11.18338788606161,0.03710938437143342,0.09837221696277894,0.1645097011854251,0.3329698258097198,1.3868465706141309,1.5464378587451395,1.5944229360898985,0.9657052910966625,1.5202592521497598,1.7551304411223647,1.9442665845458595,1.2931616772331163,0.03351300389109864,0.03103555882451829,0.03000677225585554,0.00890773820834224
00-0029892,K.Juszczyk,2025_09_SF_NYG,2025,9,SF,NYG,12.0,1.0,0.0,2.0,0.043478260869565216,2025-11-02,12.0,50.0,8.23498633139668,10.812682368325358,13.531510303285208,10.601258277395505,0.01855469218571671,0.06558147797518597,0.1345988464244387,0.2767682869746542,1.1934232853070654,1.364291905830093,1.4863460386190077,0.8394446635979362,1.76012962607488,1.83675362741491,1.9543999328102486,1.0637201748240057,0.03238150194554932,0.031107039216345528,0.0302328136638818,0.007274015874440536
