player_id,player_name,game_id,season,week,team,opponent,rushing_yards,rush_tds,rush_attempts,game_date,ypc,rushing_yards_L3,rushing_yards_L5,rushing_yards_L10,rushing_yards_std_L5,rush_tds_L3,rush_tds_L5,rush_tds_L10,rush_tds_std_L5,rush_attempts_L3,rush_attempts_L5,rush_attempts_L10,rush_attempts_std_L5
00-0031687,R.Mostert,2020_15_SF_DAL,2020,15,SF,DAL,68.0,0.0,14.0,2020-12-20,4.9,57.5625,58.670781893004126,60.03780507699141,17.00168831303402,0.140625,0.19204389574759953,0.18837623993754657,0.44210889770224104,13.015625,13.108367626886148,13.453947676653524,3.2727476422377477
00-0031687,R.Mostert,2021_01_SF_DET,2021,1,SF,DET,20.0,0.0,2.0,2021-09-12,10.0,62.78125,61.78052126200275,61.48547688117479,14.701573475286763,0.0703125,0.12802926383173305,0.15412601449435628,0.3742016496306676,13.5078125,13.405578417924099,13.553229917261973,2.70767416537305
00-0031687,R.Mostert,2022_01_NE_MIA,2022,1,MIA,NE,16.0,0.0,5.0,2022-09-11,3.2,41.390625,47.85368084133517,53.942662902779375,25.088797627406233,0.03515625,0.0853528425544887,0.12610310276810968,0.3126235143844919,7.75390625,9.603718945282733,11.452642659577977,6.40849334545639
00-0031687,R.Mostert,2022_02_MIA_BAL,2022,2,MIA,BAL,51.0,0.0,11.0,2022-09-18,4.6,28.6953125,37.235787227556784,47.04399692045585,26.482384352287834,0.017578125,0.05690189503632581,0.10317526590118065,0.25908590561841816,6.376953125,8.069145963521823,10.279434903291072,5.76604632150551
00-0031687,R.Mostert,2022_03_BUF_MIA,2022,3,MIA,BUF,11.0,0.0,8.0,2022-09-25,1.4,39.84765625,41.82385815170453,47.76327020764569,22.803737939475766,0.0087890625,0.03793459669088388,0.08441612664642052,0.2136192337668896,8.6884765625,9.046097309014549,10.410446739056331,4.954122345328914
00-0031687,R.Mostert,2022_04_MIA_CIN,2022,4,MIA,CIN,69.0,0.0,15.0,2022-09-29,4.6,25.423828125,31.549238767803022,41.07903926080102,24.709724883495813,0.00439453125,0.02528973112725592,0.06906773998343496,0.17554720069752994,8.34423828125,8.6973982060097,9.972183695591543,4.082095427369127
00-0031687,R.Mostert,2022_05_MIA_NYJ,2022,5,MIA,NYJ,113.0,1.0,18.0,2022-10-09,6.3,47.2119140625,44.03282584520201,46.15557757701902,28.22480799817354,0.002197265625,0.01685982075150395,0.05650996907735587,0.1439468300095001,11.672119140625,10.798265470673133,10.886332114574898,4.705628626962359
00-0031687,R.Mostert,2022_06_MIN_MIA,2022,6,MIA,MIN,49.0,0.0,14.0,2022-10-16,3.5,80.10595703125,67.02188389680134,58.30910892665192,43.03896516385706,0.5010986328125,0.3445732138343359,0.22805361106329117,0.5313290845399067,14.8360595703125,13.198843647115423,12.179726275561281,5.400814073781032
00-0031687,R.Mostert,2022_07_PIT_MIA,2022,7,MIA,PIT,79.0,0.0,16.0,2022-10-23,4.9,64.552978515625,61.01458926453424,56.61654366726066,36.401972462249496,0.25054931640625,0.22971547588955732,0.18658931814269275,0.4703035619841238,14.41802978515625,13.465895764743616,12.510685134550137,4.429883827405617
00-0031687,R.Mostert,2022_08_MIA_DET,2022,8,MIA,DET,64.0,0.0,14.0,2022-10-30,4.6,71.7764892578125,67.00972617635617,60.686263000485994,31.196975425400613,0.125274658203125,0.15314365059303822,0.15266398757129407,0.4026340603277205,15.209014892578125,14.310597176495744,13.145106019177383,3.8556848534448336
00-0031687,R.Mostert,2022_09_MIA_CHI,2022,9,MIA,CHI,26.0,1.0,9.0,2022-11-06,2.9,67.88824462890625,66.00648411757078,61.28876063676127,25.521531034470055,0.0626373291015625,0.10209576706202549,0.12490689892196787,0.33851224846791905,14.604507446289062,14.207064784330496,13.300541288417858,3.1524021313096378
00-0031687,R.Mostert,2022_10_CLE_MIA,2022,10,MIA,CLE,65.0,1.0,8.0,2022-11-13,8.1,46.944122314453125,52.670989411713855,54.8726223391683,29.6449120540398,0.5313186645507812,0.40139717804135033,0.28401473548161005,0.5480393815936373,11.802253723144531,12.471376522886999,12.518624690523701,3.7625292527994447
00-0031687,R.Mostert,2022_13_MIA_SF,2022,13,MIA,SF,30.0,0.0,7.0,2022-12-04,4.3,55.97206115722656,56.78065960780924,56.71396373204679,25.0619970731422,0.7656593322753906,0.6009314520275669,0.41419387448495365,0.5475090773080922,9.901126861572266,10.980917681924666,11.697056564973938,3.8718751208874744
00-0031687,R.Mostert,2022_14_MIA_LAC,2022,14,MIA,LAC,37.0,0.0,11.0,2022-12-11,3.4,42.98603057861328,47.85377307187283,51.85687941712919,24.85878094940968,0.3828296661376953,0.400620968018378,0.33888589730587115,0.5478638709387252,8.450563430786133,9.653945121283112,10.843046280433223,3.7942610299284483
00-0031687,R.Mostert,2022_15_MIA_BUF,2022,15,MIA,BUF,136.0,0.0,17.0,2022-12-17,8.0,39.99301528930664,44.23584871458189,49.15562861401479,21.08781776805299,0.19141483306884766,0.26708064534558534,0.27727027961389455,0.49465719434072314,9.725281715393066,10.102630080855409,10.871583320354453,3.178192193431549
00-0031687,R.Mostert,2022_16_GB_MIA,2022,16,MIA,GB,45.0,0.0,8.0,2022-12-25,5.6,87.99650764465332,74.82389914305459,64.94551432055755,51.337473549757256,0.09570741653442383,0.17805376356372357,0.22685750150227735,0.42771285158242284,13.362640857696533,12.40175338723694,11.985840898471825,4.466414357919145
00-0031687,R.Mostert,2022_17_MIA_NE,2022,17,MIA,NE,29.0,0.0,9.0,2023-01-01,3.2,66.49825382232666,64.88259942870306,61.31905717136526,44.76714969915626,0.047853708267211914,0.11870250904248239,0.18561068304731781,0.3616148248798713,10.681320428848267,10.934502258157961,11.261142553295128,4.322187251039325
00-0031687,R.Mostert,2022_18_NYJ_MIA,2022,18,MIA,NYJ,71.0,0.0,11.0,2023-01-08,6.5,47.74912691116333,52.92173295246871,55.442864958389755,41.15484096506745,0.023926854133605957,0.0791350060283216,0.15186328612962366,0.30181256068088747,9.840660214424133,10.289668172105308,10.850025725423286,3.6733811585994958
00-0031687,R.Mostert,2023_01_MIA_LAC,2023,1,MIA,LAC,37.0,1.0,10.0,2023-09-10,3.7,59.374563455581665,58.947821968312475,58.27143496595525,34.92752005673486,0.011963427066802979,0.05275667068554774,0.12425177956060117,0.24993350255634883,10.420330107212067,10.526445448070206,10.877293775346324,3.0225780521078276
00-0031687,R.Mostert,2023_02_MIA_NE,2023,2,MIA,NE,121.0,2.0,18.0,2023-09-17,6.7,48.18728172779083,51.63188131220832,54.40390133578156,30.774912499745334,0.5059817135334015,0.36850444712369845,0.28347872873140095,0.5393386226883811,10.210165053606033,10.350963632046804,10.717785816192446,2.4834727120755127
00-0031687,R.Mostert,2023_03_DEN_MIA,2023,3,MIA,DEN,82.0,3.0,13.0,2023-09-24,6.3,84.59364086389542,74.7545875414722,66.512282911094,44.362660932796985,1.2529908567667007,0.9123362980824656,0.5955735053256916,0.9660780535694002,14.105082526803017,12.900642421364537,12.04182475870291,4.512639209734892
00-0031687,R.Mostert,2023_04_MIA_BUF,2023,4,MIA,BUF,9.0,0.0,7.0,2023-10-01,1.3,83.29682043194771,77.16972502764814,69.32823147271327,36.422694558221295,2.1264954283833504,1.608224198721644,1.0327419589028386,1.3538295545721681,13.552541263401508,12.933761614243025,12.216038438938744,3.6849265874972077
00-0031687,R.Mostert,2023_05_NYG_MIA,2023,5,MIA,NYG,65.0,1.0,10.0,2023-10-08,6.5,46.148410215973854,54.44648335176543,58.359462114038124,46.63981918130267,1.0632477141916752,1.0721494658144295,0.844970693647777,1.392962050188204,10.276270631700754,10.955841076162017,11.267667813677154,4.339686637000169
00-0031687,R.Mostert,2023_06_CAR_MIA,2023,6,MIA,CAR,115.0,2.0,17.0,2023-10-15,6.8,55.57420510798693,57.96432223451029,59.56683263875846,38.485319253966836,1.0316238570958376,1.0480996438762864,0.8731578402572719,1.1379842560051663,10.138135315850377,10.637227384108012,11.037182756644944,3.5789719356081977
00-0031687,R.Mostert,2023_07_MIA_PHI,2023,7,MIA,PHI,45.0,0.0,9.0,2023-10-22,5.0,85.28710255399346,76.97621482300687,69.64559034080237,43.48612822731139,1.5158119285479188,1.365399762584191,1.078038232937768,1.0559532145182264,13.569067657925189,12.758151589405342,12.121331346345862,4.448051122548303
00-0031687,R.Mostert,2023_08_NE_MIA,2023,8,MIA,NE,46.0,1.0,13.0,2023-10-29,3.5,65.14355127699673,66.31747654867125,65.16457391520194,39.302891998610804,0.7579059642739594,0.9102665083894608,0.8820312814945374,1.1230422187881708,11.284533828962594,11.505434392936897,11.55381655610116,4.136829316622778
00-0031687,R.Mostert,2023_09_MIA_KC,2023,9,MIA,KC,85.0,1.0,12.0,2023-11-05,7.1,55.571775638498366,59.544984365780834,61.68010593061976,33.83013704103128,0.8789529821369797,0.9401776722596407,0.9034801394046215,0.9181789464795571,12.142266914481297,12.003622928624598,11.816759000446401,3.4683402475199117
00-0031687,R.Mostert,2023_11_LV_MIA,2023,11,MIA,LV,86.0,0.0,22.0,2023-11-19,3.9,70.28588781924918,68.02998957718722,65.92008667050708,30.707877356395723,0.9394764910684898,0.9601184481730938,0.9210292049674176,0.7503526758779996,12.071133457240649,12.002415285749732,11.850075545819783,2.83188859733047
00-0031687,R.Mostert,2023_12_MIA_NYJ,2023,12,MIA,NYJ,94.0,2.0,20.0,2023-11-24,4.7,78.14294390962459,74.01999305145816,69.57098000314215,26.802042991981036,0.4697382455342449,0.6400789654487292,0.7535693495187962,0.7946168479551348,17.035566728620324,15.334943523833157,13.69551635567073,5.754194686997863
00-0031687,R.Mostert,2023_13_MIA_WAS,2023,13,MIA,WAS,43.0,1.0,11.0,2023-12-03,3.9,86.0714719548123,80.67999536763878,74.01262000257084,24.285566690758206,1.2348691227671225,1.0933859769658194,0.9801931041517423,0.9667792268295549,18.517783364310162,16.889962349222106,14.841786109185142,5.302739530864323
00-0031687,R.Mostert,2023_14_TEN_MIA,2023,14,MIA,TEN,96.0,2.0,21.0,2023-12-11,4.6,64.53573597740615,68.11999691175919,68.37396182028523,28.063791666310294,1.1174345613835612,1.062257317977213,0.9837943579423345,0.7909048820677981,14.758891682155081,14.92664156614807,14.143279543878752,5.3275324742871355
00-0031687,R.Mostert,2023_15_NYJ_MIA,2023,15,MIA,NYJ,42.0,2.0,15.0,2023-12-17,2.8,80.26786798870307,77.41333127450613,73.39687785296064,27.220692387799453,1.5587172806917806,1.3748382119848088,1.1685590201346372,0.8131957902204294,17.87944584107754,16.95109437743205,15.38995599044625,5.400718267586613
00-0031687,R.Mostert,2023_16_DAL_MIA,2023,16,MIA,DAL,46.0,0.0,11.0,2023-12-24,4.2,61.13393399435154,65.60888751633743,67.68835460696779,29.02308782929339,1.7793586403458903,1.5832254746565393,1.3197301073828849,0.7412296474537043,16.43972292053877,16.300729584954702,15.319054901274203,4.527980540903064
00-0031687,R.Mostert,2023_19_MIA_KC,2023,19,MIA,KC,33.0,0.0,8.0,2024-01-13,4.1,53.56696699717577,59.07259167755829,63.74501740570092,25.852807577927493,0.8896793201729452,1.0554836497710263,1.0797791787678148,1.0308052731610509,13.719861460269385,14.533819723303136,14.53377219195162,4.633932599193504
00-0031687,R.Mostert,2024_01_JAX_MIA,2024,1,MIA,JAX,9.0,0.0,6.0,2024-09-08,1.5,43.283483498587884,50.38172778503887,58.15501424102802,25.18742201516408,0.4448396600864726,0.7036557665140176,0.8834556917191212,1.0088756890934827,10.859930730134693,12.355879815535424,13.34581361159678,5.116063899835193
00-0031687,R.Mostert,2024_05_MIA_NE,2024,5,MIA,NE,80.0,0.0,19.0,2024-10-06,4.2,26.141741749293942,36.58781852335925,49.217738924477466,29.97694642518828,0.2224198300432363,0.4691038443426785,0.7228273841338264,0.9033769688497925,8.429965365067346,10.23725321035695,12.010211136761,5.354517091380857
00-0031687,R.Mostert,2024_07_MIA_IND,2024,7,MIA,IND,50.0,0.0,11.0,2024-10-20,4.5,53.07087087464697,51.0585456822395,54.81451366548156,33.50497086382793,0.11120991502161814,0.3127358962284524,0.5914042233822215,0.7779378530614072,13.714982682533673,13.158168806904634,13.281081839168092,6.359502495739368
00-0031687,R.Mostert,2024_08_ARI_MIA,2024,8,MIA,ARI,19.0,2.0,9.0,2024-10-27,2.1,51.535435437323486,50.705697121493,53.93914754448492,27.36238239489312,0.05560495751080907,0.20849059748563495,0.4838761827672721,0.6562209292040871,12.357491341266837,12.43877920460309,12.866339686592074,5.315635881870178
00-0031687,R.Mostert,2024_09_MIA_BUF,2024,9,MIA,BUF,56.0,0.0,10.0,2024-11-03,5.6,35.26771771866174,40.13713141432868,47.586575263669474,27.899278956922814,1.0278024787554045,0.8056603983237566,0.759535058627768,1.0856396115652691,10.678745670633418,11.292519469735394,12.163368834484423,4.703413831307132
00-0031687,R.Mostert,2024_11_LV_MIA,2024,11,MIA,LV,-2.0,0.0,3.0,2024-11-17,-0.7,45.63385885933087,45.42475427621912,49.1162888520932,24.265419146763094,0.5139012393777023,0.5371069322158378,0.621437775240901,0.9828757065516992,10.33937283531671,10.861679646490263,11.770029046396346,3.9002724471830894
00-0031687,R.Mostert,2024_12_NE_MIA,2024,12,MIA,NE,5.0,0.0,2.0,2024-11-24,2.5,21.816929429665436,29.616502850812747,39.82241815171261,31.89502171814416,0.25695061968885113,0.35807128814389194,0.5084490888334644,0.8509783630075303,6.669686417658355,8.241119764326843,10.175478310687918,5.225873325564632
00-0031687,R.Mostert,2024_13_MIA_GB,2024,13,MIA,GB,19.0,0.0,5.0,2024-11-28,3.8,13.408464714832718,21.411001900541834,33.49106939685577,29.095026291094857,0.12847530984442557,0.23871419209592798,0.41600379995465264,0.7199940327163538,4.334843208829177,6.160746509551229,8.689027708744659,5.387613900531122
00-0031687,R.Mostert,2024_15_MIA_HOU,2024,15,MIA,HOU,8.0,0.0,6.0,2024-12-15,1.3,16.20423235741636,20.607334600361224,30.856329506518353,23.789950386870988,0.06423765492221278,0.15914279473061868,0.34036674541744305,0.6011849046908184,4.667421604414589,5.773831006367487,8.018295398063811,4.441304017662748
00-0031687,R.Mostert,2024_16_SF_MIA,2024,16,MIA,SF,31.0,0.0,8.0,2024-12-22,3.9,12.10211617870818,16.40488973357415,26.700633232605924,20.529471094481497,0.03211882746110639,0.10609519648707913,0.2784818826142716,0.4979798981390637,5.333710802207294,5.8492206709116585,7.651332598415845,3.6282681711809914
00-0031687,R.Mostert,2024_17_MIA_CLE,2024,17,MIA,CLE,3.0,0.0,6.0,2024-12-29,0.5,21.55105808935409,21.269926489049432,27.482336281223027,18.442999905829165,0.016059413730553196,0.0707301309913861,0.2278488130480404,0.4104258426043795,6.666855401103647,6.566147113941106,7.714726671431146,3.1719361216440833
00-0031687,R.Mostert,2025_04_CHI_LV,2025,4,LV,CHI,62.0,0.0,4.0,2025-09-28,15.5,12.275529044677045,15.179950992699624,23.03100241190975,17.874068765009714,0.008029706865276598,0.047153420660924074,0.18642175613021486,0.3371783425627446,6.333427700551823,6.377431409294071,7.4029581857163915,2.6070072016544326
00-0031687,R.Mostert,2025_05_LV_IND,2025,5,LV,IND,22.0,0.0,7.0,2025-10-05,3.1,37.13776452233852,30.78663399513308,30.11627470065343,28.66896595025669,0.004014853432638299,0.031435613773949385,0.1525268913792667,0.27642439610542147,5.166713850275912,5.584954272862714,6.784238515586138,2.470028554976945
00-0031687,R.Mostert,2025_06_TEN_LV,2025,6,LV,TEN,-4.0,0.0,5.0,2025-10-12,-0.8,29.56888226116926,27.857755996755387,28.640588391443714,23.86180116688814,0.0020074267163191495,0.02095707584929959,0.1247947293103091,0.22630686519435017,6.083356925137956,6.056636181908477,6.8234678763886585,2.150248884796897
00-0031687,R.Mostert,2025_10_LV_DEN,2025,10,LV,DEN,4.0,0.0,1.0,2025-11-06,4.0,12.78444113058463,17.23850399783693,22.705935956635766,25.719868827297773,0.0010037133581595747,0.013971383899533063,0.10210477852661654,0.18510861105336268,5.541678462568978,5.704424121272318,6.491928262499811,1.841877714957607
00-0031687,R.Mostert,2025_11_DAL_LV,2025,11,LV,DAL,6.0,0.0,2.0,2025-11-17,3.0,8.392220565292316,12.825669331891287,19.3048566917929,22.128952591601912,0.0005018566790797874,0.009314255933022044,0.08354027333995898,0.1513198181324725,3.270839231284489,4.136282747514879,5.493395851136208,2.8998869112656176
00-0031687,R.Mostert,2025_12_CLE_LV,2025,12,LV,CLE,2.0,0.0,1.0,2025-11-23,2.0,7.196110282646158,10.55044622126086,16.885791838739642,18.42286520537573,0.0002509283395398937,0.00620950395534803,0.0683511327326937,0.12364960015518399,2.6354196156422445,3.424188498343253,4.858232969111443,2.6218171080400237
00-0031687,R.Mostert,2025_13_LV_LAC,2025,13,LV,LAC,6.0,0.0,1.0,2025-11-30,6.0,4.598055141323079,7.700297480840574,14.17928423169607,15.702749584810324,0.00012546416976994684,0.004139669303565354,0.055923654054022116,0.1010125055842372,1.8177098078211222,2.616125665562169,4.156736065636634,2.492996286863068
00-0031687,R.Mostert,2025_16_LV_HOU,2025,16,LV,HOU,6.0,0.0,1.0,2025-12-21,6.0,5.29902757066154,7.133531653893717,12.692141644114965,12.852520703685359,6.273208488497342e-05,0.002759779535710236,0.045755716953290816,0.08250521859675876,1.4088549039105611,2.0774171103747796,3.5827840537027003,2.2065518181366697
00-0031763,D.Carter,2020_18_CHI_NO,2020,18,CHI,NO,3.0,0.0,1.0,2021-01-10,3.0,,,,0.0,,,,0.0,,,,0.0
00-0031763,D.Carter,2021_02_NYG_WAS,2021,2,WAS,NYG,2.0,0.0,1.0,2021-09-16,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
00-0031763,D.Carter,2021_05_NO_WAS,2021,5,WAS,NO,11.0,0.0,1.0,2021-10-10,11.0,2.5,2.6666666666666665,2.818181818181818,0.7071067811865476,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
00-0031763,D.Carter,2021_07_WAS_GB,2021,7,WAS,GB,27.0,0.0,1.0,2021-10-24,27.0,6.75,5.444444444444445,4.305785123966942,4.926381102719396,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
00-0031763,D.Carter,2021_10_TB_WAS,2021,10,WAS,TB,4.0,0.0,1.0,2021-11-14,4.0,16.875,12.62962962962963,8.432006010518407,12.47885429481722,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
00-0031763,D.Carter,2021_11_WAS_CAR,2021,11,WAS,CAR,-3.0,0.0,1.0,2021-11-21,-3.0,10.4375,9.753086419753089,7.626186735878696,10.957726426487742,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
00-0031763,D.Carter,2021_12_SEA_WAS,2021,12,WAS,SEA,4.0,0.0,1.0,2021-11-29,4.0,3.71875,5.502057613168726,5.694152783900751,11.147081776918945,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
00-0031763,D.Carter,2021_15_WAS_PHI,2021,15,WAS,PHI,12.0,0.0,1.0,2021-12-21,12.0,3.859375,5.001371742112484,5.386125005009705,9.092062124818316,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
00-0031763,D.Carter,2021_16_WAS_DAL,2021,16,WAS,DAL,15.0,0.0,1.0,2021-12-26,15.0,7.9296875,7.334247828074989,6.5886477313715766,8.278052513732385,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
00-0031763,D.Carter,2021_17_PHI_WAS,2021,17,WAS,PHI,6.0,0.0,1.0,2022-01-02,6.0,11.46484375,9.889498552049993,8.117984507485836,7.870526372224426,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
00-0031763,D.Carter,2021_18_WAS_NYG,2021,18,WAS,NYG,11.0,0.0,1.0,2022-01-09,11.0,8.732421875,8.592999034699996,7.732896415215683,6.74291929731998,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
00-0031763,D.Carter,2022_03_JAX_LAC,2022,3,LAC,JAX,-5.0,0.0,1.0,2022-09-25,-5.0,9.8662109375,9.395332689799998,8.326915248812831,5.648870832477614,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
00-0031763,D.Carter,2022_15_TEN_LAC,2022,15,LAC,TEN,-10.0,0.0,1.0,2022-12-18,-10.0,2.43310546875,4.5968884598666655,5.90383974902868,8.879187393541555,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
00-0031763,D.Carter,2023_05_GB_LV,2023,5,LV,GB,3.0,0.0,2.0,2023-10-09,1.5,-3.783447265625,-0.2687410267555559,3.012232521932556,10.570972895209545,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
00-0031763,D.Carter,2023_10_NYJ_LV,2023,10,LV,NYJ,15.0,0.0,1.0,2023-11-12,15.0,-0.3917236328125,0.8208393154962961,3.0100084270357272,8.801281821582513,0.0,0.0,0.0,0.0,1.5,1.3333333333333335,1.1818181818181817,0.5270532342172078
00-0031800,T.Heinicke,2020_16_CAR_WAS,2020,16,WAS,CAR,22.0,0.0,3.0,2020-12-27,7.3,,,,0.0,,,,0.0,,,,0.0
00-0031800,T.Heinicke,2020_18_TB_WAS,2020,18,WAS,TB,46.0,1.0,6.0,2021-01-09,7.7,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0
00-0031800,T.Heinicke,2021_01_LAC_WAS,2021,1,WAS,LAC,17.0,0.0,3.0,2021-09-12,5.7,34.0,30.0,26.363636363636363,16.97056274847714,0.5,0.3333333333333333,0.18181818181818182,0.7071067811865476,4.5,4.0,3.545454545454545,2.1213203435596424
00-0031800,T.Heinicke,2021_02_NYG_WAS,2021,2,WAS,NYG,6.0,0.0,4.0,2021-09-16,1.5,25.5,25.66666666666667,24.661157024793386,13.835572880191009,0.25,0.22222222222222224,0.1487603305785124,0.5188745216627709,3.75,3.666666666666667,3.4462809917355366,1.5566235649883127
00-0031800,T.Heinicke,2021_03_WAS_BUF,2021,3,WAS,BUF,21.0,1.0,8.0,2021-09-26,2.6,15.75,19.111111111111118,21.26821938392186,15.167114207503637,0.125,0.14814814814814817,0.1217129977460556,0.4158513326022507,3.875,3.7777777777777786,3.546957175056348,1.2061870576511393
00-0031800,T.Heinicke,2021_04_WAS_ATL,2021,4,WAS,ATL,43.0,0.0,5.0,2021-10-03,8.6,18.375,19.740740740740748,21.21945222320879,12.10820564466041,0.5625,0.4320987654320988,0.28140154361040914,0.5649700152753157,5.9375,5.185185185185186,4.356601325046103,2.4644981215810984
00-0031800,T.Heinicke,2021_05_NO_WAS,2021,5,WAS,NO,40.0,0.0,5.0,2021-10-10,8.0,30.6875,27.49382716049383,25.17955181898901,15.764228508681724,0.28125,0.28806584362139925,0.23023762659033473,0.5107630874437241,5.46875,5.123456790123457,4.473582902310448,1.9923701944703631
00-0031800,T.Heinicke,2021_07_WAS_GB,2021,7,WAS,GB,95.0,0.0,10.0,2021-10-24,9.5,35.34375,31.66255144032922,27.874178760991008,14.416952174045562,0.140625,0.19204389574759953,0.18837623993754657,0.44210889770224104,5.234375,5.082304526748972,4.569295101890367,1.6201643264201862
00-0031800,T.Heinicke,2021_08_WAS_DEN,2021,8,WAS,DEN,10.0,0.0,1.0,2021-10-31,10.0,65.171875,52.775034293552814,40.078873531719914,35.44210676574249,0.0703125,0.12802926383173305,0.15412601449435628,0.3742016496306676,7.6171875,6.721536351165982,5.556695992455754,2.9125983388197354
00-0031800,T.Heinicke,2021_10_TB_WAS,2021,10,WAS,TB,15.0,0.0,4.0,2021-11-14,3.8,37.5859375,38.51668952903522,34.609987435043564,36.672312082563,0.03515625,0.0853528425544887,0.12610310276810968,0.3126235143844919,4.30859375,4.814357567443988,4.728205812009253,3.840820147661467
00-0031800,T.Heinicke,2021_11_WAS_CAR,2021,11,WAS,CAR,29.0,0.0,6.0,2021-11-21,4.8,26.29296875,30.677793019356816,31.04453517412655,32.39657766458924,0.017578125,0.05690189503632581,0.10317526590118065,0.25908590561841816,4.154296875,4.542905044962659,4.595804755280297,3.163955876197453
00-0031800,T.Heinicke,2021_12_SEA_WAS,2021,12,WAS,SEA,3.0,0.0,4.0,2021-11-29,0.8,27.646484375,30.118528679571213,30.67280150610354,26.46150484507257,0.0087890625,0.03793459669088388,0.08441612664642052,0.2136192337668896,5.0771484375,5.02860336330844,4.85111298159297,2.694655745768481
00-0031800,T.Heinicke,2021_13_WAS_LV,2021,13,WAS,LV,10.0,0.0,3.0,2021-12-05,3.3,15.3232421875,21.079019119714143,25.64138305044835,25.904413367065178,0.00439453125,0.02528973112725592,0.06906773998343496,0.17554720069752994,4.53857421875,4.68573557553896,4.696365166757884,2.2658124254660965
00-0031800,T.Heinicke,2021_14_DAL_WAS,2021,14,WAS,DAL,8.0,0.0,4.0,2021-12-12,2.0,12.66162109375,17.386012746476098,22.797495223094103,21.941368085314608,0.002197265625,0.01685982075150395,0.05650996907735587,0.1439468300095001,3.769287109375,4.1238237170259735,4.387935136438268,2.0522570606784747
00-0031800,T.Heinicke,2021_16_WAS_DAL,2021,16,WAS,DAL,-1.0,0.0,1.0,2021-12-26,-1.0,10.330810546875,14.257341830984066,20.1070415461679,18.585225237892907,0.0010986328125,0.011239880501002634,0.046235429245109344,0.1178655961701865,3.8846435546875,4.082549144683982,4.3174014752676735,1.6769036299668436
00-0031800,T.Heinicke,2021_17_PHI_WAS,2021,17,WAS,PHI,14.0,0.0,2.0,2022-01-02,7.0,4.6654052734375,9.171561220656045,16.269397628682825,17.173643284456475,0.00054931640625,0.00749325366733509,0.03782898756418037,0.09641830793834771,2.44232177734375,3.0550327631226555,3.7142375706735504,2.124652626580836
00-0031800,T.Heinicke,2021_18_WAS_NYG,2021,18,WAS,NYG,3.0,0.0,2.0,2022-01-09,1.5,9.33270263671875,10.781040813770698,15.856779878013219,14.251227871734327,0.000274658203125,0.00499550244489006,0.030950989825238483,0.07882395989026347,2.221160888671875,2.703355175415104,3.4025580123692682,1.821704512522343
00-0031800,T.Heinicke,2022_07_GB_WAS,2022,7,WAS,GB,4.0,0.0,2.0,2022-10-23,2.0,6.166351318359375,8.1873605425138,13.519183536556268,12.33758163643824,0.0001373291015625,0.0033303349632600406,0.025323537129740576,0.06441323161548582,2.1105804443359375,2.468903450276736,3.147547464665765,1.5329115513949576
00-0031800,T.Heinicke,2022_08_WAS_IND,2022,8,WAS,IND,29.0,1.0,6.0,2022-10-30,4.8,5.0831756591796875,6.7915736950092,11.788422893546036,10.31250246449479,6.866455078125e-05,0.0022202233088400272,0.020719257651605923,0.05262243104619317,2.0552902221679688,2.3126023001844906,2.938902471090171,1.2757814804172758
00-0031800,T.Heinicke,2022_09_MIN_WAS,2022,9,WAS,MIN,17.0,0.0,4.0,2022-11-06,4.2,17.041587829589844,14.194382463339466,14.917800549264939,14.418822340563214,0.5000343322753906,0.33481348220589335,0.1987703017149503,0.5276285581571976,4.027645111083984,3.5417348667896604,3.4954656581646852,2.2049936956395113
00-0031800,T.Heinicke,2022_10_WAS_PHI,2022,10,WAS,PHI,10.0,0.0,5.0,2022-11-14,2.0,17.020793914794922,15.129588308892977,15.296382267580405,11.86541677525312,0.2500171661376953,0.22320898813726225,0.1626302468576866,0.46554641421880405,4.013822555541992,3.6944899111931075,3.5871991748620147,1.816498255325651
00-0031800,T.Heinicke,2022_11_WAS_HOU,2022,11,WAS,HOU,2.0,0.0,3.0,2022-11-20,0.7,13.510396957397461,13.419725539261986,14.333403673474876,10.058221029500295,0.12500858306884766,0.1488059920915082,0.13306111106537993,0.3979051084496531,4.506911277770996,4.129659940795405,3.84407205215983,1.6349952462311557
